Wavelength (nm),	Flux (erg / (nm cm2 s))
0.5499443054199219	7968.162279226724
0.6499443054199219	8993.932057976774
0.749944305419922	8993.932057976774
0.8499443054199219	8993.932057976774
0.9499443054199219	10197.484424141818
1.049944305419922	12438.891551295435
1.1499443054199219	12438.891551295435
1.249944305419922	21390.15318579752
1.349944305419922	30663.311028771986
1.449944305419922	39064.71486835166
1.549944305419922	29556.797365452352
1.6499443054199219	22065.604735629182
1.749944305419922	22065.604735629182
1.849944305419922	20421.11348578215
1.949944305419922	9236.204277326091
2.049944305419922	9236.204277326091
2.149944305419922	9236.204277326091
2.249944305419922	9236.204277326091
2.349944305419922	9236.204277326091
2.449944305419922	9236.204277326091
2.5499443054199222	9236.204277326091
2.649944305419922	9236.204277326091
2.749944305419922	9236.204277326091
2.849944305419922	9236.204277326091
2.949944305419922	9236.204277326091
3.0499443054199222	9236.204277326091
3.149944305419922	9236.204277326091
3.249944305419922	9236.204277326091
3.349944305419922	9081.38067146013
3.449944305419922	2732.4074069155263
3.5499443054199222	2639.1795496997197
3.649944305419922	4137.9607008055455
3.749944305419922	3083.105504252021
3.849944305419922	2459.1875649812328
3.949944305419922	2482.8536143802403
4.049944305419922	4061.6406654667826
4.149944305419922	2445.8486479539265
4.249944305419922	2246.39224319178
4.349944305419922	2599.4143651914246
4.449944305419922	4158.03698115843
4.549944305419922	2910.626423156859
4.649944305419922	2553.1898242500542
4.749944305419922	1969.3692014989767
4.849944305419922	1764.2937123713923
4.949944305419923	2022.9917772608383
5.049944305419922	2562.979461618175
5.149944305419922	1503.1527952603303
5.249944305419922	1866.4257329435507
5.349944305419922	1474.2582690552192
5.449944305419923	2292.734613073927
5.549944305419922	1379.5833168700556
5.649944305419922	1327.9600327444768
5.749944305419922	2138.2084720657845
5.849944305419922	1275.8842649491587
5.949944305419923	1375.0135505031508
6.049944305419922	1213.7676061354164
6.149944305419922	1128.348728764634
6.249944305419922	1655.614125584911
6.349944305419922	3071.088989577274
6.449944305419923	1083.7531805677834
6.549944305419922	1830.6185774530777
6.649944305419922	1919.9376835058908
6.749944305419922	1183.8164876712758
6.849944305419922	912.0653123251349
6.949944305419923	1162.304539248146
7.049944305419922	853.3385020616063
7.149944305419922	813.1355404164583
7.249944305419922	797.1084205669088
7.349944305419922	1000.888594695555
